state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
wa,2011-2012,lower,HB 1699,Concerning housing trust fund administrative costs.,2011-02-25 17:48:57.041000,2012-11-02 06:44:07.772000,bill,Commerce|State Agencies|Public Services|Housing and Property
wa,2011-2012,lower,HB 1700,Modifying the requirements related to designing various transportation projects.,2011-02-25 17:48:57.044000,2012-11-02 06:44:25.380000,bill,Transportation
wa,2011-2012,lower,HB 1701,Concerning the misclassification of contractors as independent contractors in the construction industry.,2011-02-25 17:48:57.048000,2012-11-02 06:44:25.338000,bill,Labor and Employment|State Agencies
wa,2011-2012,lower,HB 1702,Establishing a process for the payment of impact fees through provisions stipulated in recorded covenants.,2011-02-25 17:48:57.061000,2012-11-02 06:44:25.464000,bill,
wa,2011-2012,lower,HB 1703,Addressing fiscal notes for legislation that uniquely affects school districts.,2011-02-25 17:48:57.065000,2012-11-02 06:44:25.447000,bill,
wa,2011-2012,lower,HB 1704,"Providing for vesting after five years of service in the defined benefit portion of the public employees' retirement system, the school employees' retirement system, and the teachers' retirement system plan 3.",2011-02-25 17:48:57.068000,2012-10-18 06:58:48.912000,bill,Labor and Employment
wa,2011-2012,lower,HB 1705,"Providing retirement benefits at earlier ages in the plans 2 and 3 of the public employees' retirement system, the teachers' retirement system, and the school employees' retirement system.",2011-02-25 17:48:57.071000,2012-10-18 06:58:48.907000,bill,Labor and Employment
wa,2011-2012,lower,HB 1706,Allowing certain separated plan 2 members of the retirement systems to participate in insurance plans and contracts.,2011-02-25 17:48:57.074000,2012-10-18 06:58:48.969000,bill,Labor and Employment
wa,2011-2012,lower,HB 1707,Concerning the existing surcharge for local homeless housing and assistance.,2011-02-25 17:48:57.079000,2012-11-02 06:44:25.479000,bill,Housing and Property|Municipal and County Issues|Welfare and Poverty
wa,2011-2012,lower,HB 1708,Concerning mechanics' and materialmen's claims of liens.,2011-02-25 17:48:57.082000,2012-11-02 06:44:25.512000,bill,Labor and Employment|Housing and Property
wa,2011-2012,lower,HB 1709,Making certain lines of group disability insurance more available.,2011-02-25 17:48:57.085000,2012-11-02 06:44:25.493000,bill,Health|Insurance
wa,2011-2012,lower,HB 1710,Creating a strategic plan for career and technical education.,2011-02-25 17:48:57.088000,2012-11-02 06:43:59.380000,bill,Education
wa,2011-2012,lower,HB 1711,Regarding the provision of telecommunications services by public entities.,2011-02-25 17:48:57.091000,2012-11-02 06:43:59.393000,bill,Public Services|Transportation|Technology and Communication|Municipal and County Issues
wa,2011-2012,lower,HB 1712,Regarding null power.,2011-02-25 17:48:57.093000,2012-11-02 06:43:59.360000,bill,Energy|Public Services
wa,2011-2012,lower,HB 1713,Modifying the categorical exemptions for development under the state environmental policy act.,2011-02-25 17:48:57.104000,2012-11-02 06:43:59.368000,bill,Environmental|Municipal and County Issues
wa,2011-2012,lower,HB 1714,Implementing a biometric matching system program.,2011-02-25 17:48:57.106000,2012-11-02 06:43:59.352000,bill,Public Services|Other|Transportation|State Agencies
wa,2011-2012,lower,HB 1715,Designating coffee as the state beverage.,2011-02-25 17:48:57.110000,2012-10-18 06:58:14.694000,bill,Agriculture and Food|Other
wa,2011-2012,lower,HB 1716,Regulating secondhand dealers who deal with precious metal property.,2011-02-25 17:48:57.113000,2012-11-02 06:43:59.336000,bill,Other|Business and Consumers
wa,2011-2012,lower,HB 1717,Regarding derelict fishing gear.,2011-02-25 17:48:57.115000,2012-10-18 06:58:14.684000,bill,Environmental|State Agencies|Animal Rights and Wildlife Issues
wa,2011-2012,lower,HB 1718,Concerning offenders with developmental disabilities or traumatic brain injuries.,2011-02-25 17:48:57.118000,2012-11-02 06:43:59.290000,bill,Public Services|Health|Legal Issues|Crime
wa,2011-2012,lower,HB 1719,Limiting liability for unauthorized passengers in a vehicle.,2011-02-25 17:48:57.121000,2012-11-02 06:43:59.318000,bill,State Agencies|Transportation|Civil Liberties and Civil Rights
wa,2011-2012,lower,HB 1720,"Reorganizing and streamlining central service functions, powers, and duties of state government.",2011-02-25 17:48:57.124000,2012-11-02 06:44:24.621000,bill,State Agencies|Other|Public Services
wa,2011-2012,lower,HB 1721,Preventing storm water pollution from coal tar sealants.,2011-02-25 17:48:57.127000,2012-11-02 06:44:24.575000,bill,Environmental|State Agencies|Transportation|Commerce
wa,2011-2012,lower,HB 1722,Creating a nursing home safety net assessment.,2011-02-25 17:48:57.130000,2012-11-02 06:44:21.464000,bill,Public Services|Health
